id,name,formatted_address,lat,lng,types,rating,user_rating_count,price_level,business_status,primary_photo_name,source_type,suggested_category,already_in_system
ChIJX9ETxVw50xQR9nS5xYFahQU,Yakut Kırtasiye,"Bağlıca, Eski Bağlar Cd. 13/BA, 06790 Etimesgut/Ankara, Türkiye",39.896075599999996,32.6385538,"[""supplier"", ""store"", ""point_of_interest"", ""establishment""]",4.8,337,,OPERATIONAL,places/ChIJX9ETxVw50xQR9nS5xYFahQU/photos/AU_ZVEHeUQ9CM7bqRyXkbWamQnKAiNmXpy5IIscQ1LN-4v-0g0oXYvXukKmZmRFYMSG4sElusTAc49KmlzklMIsU2eAQ04pm3LWZ4576ueBDlzY8jDj98DuazdQDCycLgnUilBZu2qsL3UVhuIBNcBsWfuY22vJEP3XHRVsGaeAjeQSljHs5IKW0MxUER0yKhSNS52TDfjkhbGuBup1b3hbKV8AwkVAzFpKh4qtqMtOHf8u_RWj6CBrU4Zl1FdOUrYeZhu4wVu1TsomJYqFNjRG7WhHiXPtRqda2pEaJdl0L0Ca4EA,mixed_nearby_60,unassigned,no
ChIJz9EeYFtp0xQRSd_e0yitxis,Shell,"Ankara Konya Yolu, Oğulbey, Köyü Serpmeleri No:38, 06830 Gölbaşı/Ankara, Türkiye",39.68898900000001,32.818433999999996,"[""gas_station"", ""convenience_store"", ""coffee_shop"", ""cafe"", ""food_store"", ""store"", ""food"", ""point_of_interest"", ""service"", ""establishment""]",3.8,335,PRICE_LEVEL_MODERATE,OPERATIONAL,places/ChIJz9EeYFtp0xQRSd_e0yitxis/photos/AU_ZVEGM24HjqQG677qydd2L3Cq54fCU-A6_f2RWbIGLrYqTkxMvhO3h6FLa03tfuhUt_HG_RoB4c_3W8_EWdjXZFDc2TCnlb8HMtpzvWF9X6KXRdjyTYGicQtqOTyDZY2JgLOToMu2-kLLtRMv_sInnQVNGUhlz3OhqJRiRieBUvOzyIsgCCnlkLxpu6wKDrg144cDz_TYFXy5qnVYwiacsg3W9sG0mR8WCJeGDs7LpFPGLPwkS34lkd1e-qGbg0Y4uSe0YEmcDn6OdVg_oT8nrksXwLe4AYYuIbK3s0wc8lsKWyg,mixed_nearby_92,unassigned,no
ChIJa1eFInZS0xQRsox0tQoQgKk,Altındağ belediyesi yüzme havuzu ve sosyal tesisleri,"Güneşevler, 9. Sk. No:48, 06140 Altındağ/Ankara, Türkiye",39.9679851,32.8994011,"[""swimming_pool"", ""sports_activity_location"", ""point_of_interest"", ""establishment""]",3.9,334,,OPERATIONAL,places/ChIJa1eFInZS0xQRsox0tQoQgKk/photos/AU_ZVEEd-svFmeNnVPgCNSHzd5wrMnoiNr4vn1mbX3ZzOYahHc8N0wfXh95MfMSdcKURDIkLLxGdQYO7eNXpQJ6XMqq9o5zlL7hn7mg1Neo6WjKYJdJWZpog15IjeCcIrDozZvjCtR_yqce5RQkMsYkoM-6QfuRRDOQ9P34pv5eZSTq9Iq2ANpOzZuZX4IxP1T2bCtPZXmsuCBO2_nKko4CBLokyAFbs8YGjiN1-uaq0KeTHd7EyZ5GKtMX2zIjHRtRZcMc3YFjo3H7PmcWnVqjCapFGU63TyLFjDE6NSELcaCxTuCcv9dMgugV0ulhj9AxcBc2Da6fOXwQf8eoClCfNxRLLuysSAz409TU5Tn9rKWcDAfLWkAaz7vh7-9mAEppiQ1FLgdqPcN02offpXP2f0mS6BDgNyiLip3TV9Pe6NVqr1GxY,mixed_nearby_4,unassigned,no
ChIJ580ElrBO0xQRNlSG_YH0GMA,Pidosan A.Ş. | PVC Kapı Pencere Sistemleri,"Eski Yuva Yolu Üzeri Yuva Mah. 3702/1 Sokak No: 8/3, Yuvaköy, 06900 Yenimahalle/Ankara, Türkiye",40.004844999999996,32.742411,"[""general_contractor"", ""supplier"", ""service"", ""store"", ""point_of_interest"", ""establishment""]",4.4,331,,OPERATIONAL,places/ChIJ580ElrBO0xQRNlSG_YH0GMA/photos/AU_ZVEHtz3gDeG-ZrdQJtjl-4ASPCr9r6hl_tiqQDMrLasCZaMRt7ZrYanaGLqd5yTSItkHoE10WeYglb6YpkFIe-C1VYgHhNHqD6Qa_3UBXCKD4pyIJR_mpxqBMcClzsimqNFVD7MZJrkl8qJOrAmnBJF-UMos25Ul2aLepWzuI-K_1XLytfb0A3dV4-EtE3W_7n9WkzBh4ssMFVZKMaENEKCAYOVm6uugQYrF4iUCwcNoCCC7dSvtBdRjQdTmyTSRPZ3ACWKVGk9c3SH5Vdu5t_TbVUjrXiG03Mkqcc0Mtx2QbIA,mixed_nearby_23,unassigned,no
ChIJg7qHBGdp0xQRBzxXWb1gYHk,Petrol Ofisi,"Oğulbey, Ankara Konya Yolu No:160, 06830 Gölbaşı/Ankara, Türkiye",39.7096125,32.8160114,"[""gas_station"", ""point_of_interest"", ""service"", ""establishment""]",4,329,,OPERATIONAL,places/ChIJg7qHBGdp0xQRBzxXWb1gYHk/photos/AU_ZVEEqFiGIK8rFne0y-lgjGX0bTaU431Up6AuoOQLHvfIiOR3xZjJjKykGqQwNkoArS2N5MrYaJCyKUUqcSvZvsietv-6CrcYHqUQMU6dr1E2rtlscgoCMcsY-i3owB-MFesEx8-ZM5ZVDvtQShhs3k4-oyMixSyQJHqQimDqON8v_Lo1b8H4fhb_JDNkvQau0jYa67kLGPiqVQwzblSPVqzkZem3McJgKAyJOYMEs56ZZFH45fL8VO2b9Adcy1guxrqWCa_4ql4nR27TNcIEhOAoUJ2JeNzFjwgZD4r6DArIRHP6nQ2Qh4JPAZuEL0YRrTYTRdHRk4BS9VX7y_PCxBdQYVA0rDMy0KxpMePqxPZazgM9v1E8ntSutBekYx6IOs0TLNkVcMvt4vkiG896uFSf2HUIflcTpWymKCoWpv2M,mixed_nearby_92,unassigned,no
ChIJOeKOmJhQ0xQRExqOVhTnap8,Kusunlar Toki Park,"Zirvekent, 06635 Mamak/Ankara, Türkiye",39.8551864,32.9658029,"[""park"", ""point_of_interest"", ""establishment""]",3.3,322,,OPERATIONAL,places/ChIJOeKOmJhQ0xQRExqOVhTnap8/photos/AU_ZVEEzUUxPnYd-mpUEYaidxgmpLnarn1hIhVfEm-Cnq7Fsmi0Qz0Ligkuz_GjJ4twDNDCQjX1w9FpeSEIDFKa_9y5plyEP0YI1rVrj0flQH6F1biahzoIMPWpAg31zJ2iwj_tWfd6EqTJr8YxUfyph9AIO4L6DhfSMK-vSO2vjlizKlEiAb7cZS1J7NuA5W21qqEL203hGvxf_bn2wgDk2loWKFVbLIecYRe7WXntM6rZ-vUEJquP_TjsVXczK3sBn-4hL-aF-gL05OiOo9SXQspM0spxPQlH5g1xxZDBBln6K2E_UEaan8MZuI2-xbHFTxm4ay_A1tPvFZJt6n3C8smHUs8ix7UNbvZADZfKZ89pr2DU5yEuQL7xrFqtm2bLYIEhlq2GFr10ITG9etikN7KVLpEfHq3YaGnvY1EUVyIM,mixed_nearby_19,unassigned,yes
ChIJeaztL2NB0xQRe9ywQA1ykPk,Golbasi Oral and Dental Health Center,"Bahçelievler, 321. Sk. No:50, 06830 Gölbaşı/Ankara, Türkiye",39.782474799999996,32.8068005,"[""dental_clinic"", ""medical_clinic"", ""point_of_interest"", ""dentist"", ""health"", ""establishment""]",3.3,320,,OPERATIONAL,places/ChIJeaztL2NB0xQRe9ywQA1ykPk/photos/AU_ZVEHCX-ajJcJum72VPPKG1DoJQ_aQZYIyaaWYBDKncnCU78ykb-V3-giGerZH48Yronvg0M6gFHNL8L6KNinIhhMAjIfSsEnCoZP3kTG-ydmdnVyjvbbumLHHONmfoK4xcv9gDA0h8TVTW87qM-2ebreXAa-1kUMmrv_xVoEiHw8FnB8a_nCP2MogkZtfVE7U0JCj7T4dd-U7gVgG8Z2FOGkmH-N-FDDyGeKssK0VJ61-FQgnePn7LtsAaMyxyHOTi8xrFoLgu8ZQPBsLP0VKJVV4iJ8dJ9tyMzCOr7HLjk_K4eHqx4e3lyWdvNklrH1ZTfv6xHCcu0KuV4gz3w1rsMaSgDsTO93eS_UPox5ADKHADe1rhEl5nElGyzEqZLUHg2akmhblr54O3v8O2nYTeIshpK4-CY5ibcju-7BkOZVS3Ho0,mixed_nearby_63,unassigned,no
ChIJU1mED8MX0xQRx-xuTFSVPl8,Çankaya University,"Yukarıyurtçu Mahallesi Eskişehir Yolu 29. Km, Yukarıyurtçu, Mimar Sinan Caddesi No:4, 06790 Etimesgut/Ankara, Türkiye",39.8193919,32.5642731,"[""university"", ""educational_institution"", ""point_of_interest"", ""establishment""]",4.2,319,,OPERATIONAL,places/ChIJU1mED8MX0xQRx-xuTFSVPl8/photos/AU_ZVEFuRofs5WfOCZ9Fk_hiQ9BJ-8pnY6jDJD2OS90zTO5WBjKU3kv1VIQPM3Mbb_WXi5exD4ZMiwVllCuvXxPLtrbFgEdQkDxAzNLPfoBMAQn2l1XfnDP2INlkv4rGYAsdnsIzhKKlvhdhJpbFYECDK7kjiWbnCFo5I0QgkjRZ5zsps_EuWywfJzlfp7bvlj3a24lMJ9nAv84odsjnEtInY_AeGo6zx4c4PlvNDuyBHfOUmG2RRnoto8TEm6su5i2RkB3t_av7ZpkyLmnCzheuhk6eYCQN617M0Axp7kbj4Uepaw,mixed_nearby_89,unassigned,no
ChIJF3xcbYc_0xQRqS8ysEp3jf4,Anka Bilim Koleji / Anka Bilim Schule,"Kızılcaşar Mah, İncek, 4200. Cad No:39/G, 06830 Gölbaşı/Ankara, Türkiye",39.8031285,32.711707,"[""primary_school"", ""university"", ""preschool"", ""school"", ""child_care_agency"", ""educational_institution"", ""point_of_interest"", ""service"", ""establishment""]",4.5,313,,OPERATIONAL,places/ChIJF3xcbYc_0xQRqS8ysEp3jf4/photos/AU_ZVEGMY9g0YDo8maDRqkgvNbCVef4XieJ-O1gj7_L9gOP4e4zgy_spv1zHDQJRj_J_xfsKhmHyI2gnx8x8vTDRbG-I55uJYOVbkC83Ccv8ja8rdLQWMggLsfaQiIztvgqzeQvsZCUf4uFbHZR8wtDhsLU__tAEkrY1GHa7-375ik50FItPT93vlSpMUBCergV8P-57ysK2qi_7rqT6Su0Ag7j1iVvG9G4t2dcW8hxP0Wrq90_eu0_0FnbXa0kCqcmzAQPkbB-gtnynLXc5GQMZnhUjXDwbtU-KO2NRfU5YO8L8_w,mixed_nearby_76,unassigned,no
ChIJ2xlsqYpP0xQRMVhIw8L5A8k,ANKARA TENİS KULÜBÜ (A.T.K ),"Karşıyaka, 575.Cad 8/32, 06830 Gölbaşı/Ankara, Türkiye",39.7810507,32.7593348,"[""sports_club"", ""association_or_organization"", ""point_of_interest"", ""establishment""]",4.5,309,,OPERATIONAL,places/ChIJ2xlsqYpP0xQRMVhIw8L5A8k/photos/AU_ZVEG6bnnvUkSZMJj4WyA0w8z93bS7nle6l9Dn3G8bTAVMYegKTlHVrneXm9epdlt2l5J705rkx59ZnLFunOfIt2XCDvwayTabZiUrB9SQLNhyKOB6EqaSPSrQdyECPkO3xvptXZbPw0Qkd32-ljxlZSl5EK503IPAWb97vT0ZFQCcsHe0NBaG3aiFqPK3B5Su4Z-3fpJJ-4tABHEFwn2P4mATKvC2h_df3IvQgZdAyCbyF0nai6fKWidkR1gf0guc2NAJRp5bzF3hkSinIaccb7C9jUvL9KsTcjSrJVEh-VFbiw,mixed_nearby_42,unassigned,no
ChIJfZuYZggV0xQRUp24Iv1uIkk,No25 plato etkinlik | Evlilik Teklifi | Düğün Fotoğrafçısı |Doğum günü |Yıldönümü |Nişan |After Parti,"İncek, Yıldız Cd. no 7, 06830 Gölbaşı/Ankara, Türkiye",39.7820037,32.6793153,"[""event_venue"", ""point_of_interest"", ""establishment""]",4.3,309,,OPERATIONAL,places/ChIJfZuYZggV0xQRUp24Iv1uIkk/photos/AU_ZVEFzGgTCOn27FZa3hk2xpXPrVJN5hRIqTe3zDay3xcErP6DN_dhRYEmq32fjdd92kqkBeK1qIMWVyrTzpza96yGrg6pizdnROJWbpES0ucOUKB0HVwuXgTM2-NjUwcyrHF0OLm3cqOgjl0RkDBqjSmGl7NXQ_a48nuepDVE-Snv2K3QSEkgZn3X2CgCdAbcDk0i7RX3qBbHibsX-mxu_yN3J9wAg031kI8JT4HxxlFsWcwLGYEEY4vdAuA5we2aIdwRJeKttOOgGa37Ja0Dv8crSWOJS9hOBFxB16wPGb9w,mixed_nearby_89,unassigned,no
ChIJ8bEpLYxF0xQR4yCbyvsl-jQ,Inn white,"Yaylabağ, küme evleri no:375, 06830 Gölbaşı/Ankara, Türkiye",39.8173581,32.8613322,"[""event_venue"", ""point_of_interest"", ""establishment""]",4.6,305,,OPERATIONAL,places/ChIJ8bEpLYxF0xQR4yCbyvsl-jQ/photos/AU_ZVEHPk9dXQ1dYKLCOLjE2YcQ50yXjh4WAlPAngac7e5wgzo9tAV56CflYe6k2FLvh6qizXTpe21eLlzFMiSxOfyn-R_hV0sf-hQJsZnc275eszPDzNBYNBXs71TlrYkoPLcPW9ITYp67DZdIbblHprUx2n9Y495NCmdPxM_2KZWUWAKzAaH1G0seW-YmmoAE8TrFJIsL_VXMc2EW0rIgmRdo6eiM2p41h-nuqSOmWsNh50ekCjAMA-TDFEJgZzSLn3mqGpkSOB_HjQpq_e09YY8B3Dh40C3WDRyf5mTW6T_B5tQ,mixed_nearby_24,unassigned,no
ChIJ7WrkFCUX0xQRbGZJOfdKguA,Violin Ankara,"Eskişehir Yolu 30 cu km, Turkuaz, Dumlupınar Blv. No:15, 06815 Etimesgut/Ankara, Türkiye",39.809964099999995,32.554381899999996,"[""wedding_venue"", ""event_venue"", ""service"", ""point_of_interest"", ""establishment""]",4.3,303,,OPERATIONAL,places/ChIJ7WrkFCUX0xQRbGZJOfdKguA/photos/AU_ZVEEvbfS20vv_6-464Dv7v2QK_gJS5HIKdMh3r4JGRVdUwHjbIMtjBt98CN7GJfvwulvMFM_eXzDzCOTy0fw80DK37wH8VpgN4d0RYAZ5LLSVM6ZhVpamkSjHogH3x-A8j_bqLrMiGTtIMc52mbagVmZfp_ESJIbFy35cc5BDuyvpfUACaNRTxS_NrpR5sdctznRlO_tATELxrovx1PctnnLazNue-nQHPo_zKL7jU7h9ch_kPt4IgSDhfyqGEg85xhSTOvWDl93LdStAXJnBsBa-dmKYDDF_WoJlwhEdMRfIZQ,mixed_nearby_89,unassigned,no
ChIJU5qK4eg50xQRXi5s01RRHqU,Nefes Wedding düğün salonu,"ŞEHRİYAR AVM, Ahi Mesut, 2207. Cd. No:9 D:16, 06794 Etimesgut/Ankara, Türkiye",39.9288761,32.6427948,"[""point_of_interest"", ""establishment""]",3.8,298,,OPERATIONAL,places/ChIJU5qK4eg50xQRXi5s01RRHqU/photos/AU_ZVEFeXqddza-BbRjZ6VRvd2e01JtCbLSCIEARXv0gRHDXYOuEUaomPZVPJQ4rqRCgifwBLE_vUOdHwRzXa63j2SnsrMHwAK9q28rl85fFO6zMapgNBB4EFai0E4n0b25lXWEiPSW6DSRuUCAmd6YbRv1lp1B71HsBGP7VSHy3Xj1cni6xpXxup-wL4G3jkAJDp8DEcEx6_lSMaz4P-W4hDnpLDiuCLBPbanT5f8FbzSIbUWLUxzHVpzs5jsqNC3yq34WBkLP4ye0gAEiOI22LK1m-ZmZykREBZxQE59SegEhaDAvMrwZTwD8EquFktAmRdM7rftxpn5pgMerR2wsnox16IitYvcarusiBfCssAvji-DxHP-r_j_Ggi2DC0z90tBShBnmF3rBXAa4PYzP-WK5c2P8g9xvZyJ1b_EUNwL_q_5VgUrW8-SP8-Rbntt-V,mixed_nearby_39,unassigned,no
ChIJa_qMl7NR0xQRbpyDCHMuMwA,Okyanus Konutları,"Araplar, Şht. Yaver Turan Sk. B BLOK, 06270 Mamak/Ankara, Türkiye",39.9253655,32.9489971,"[""apartment_complex"", ""point_of_interest"", ""service"", ""establishment""]",3.9,295,,OPERATIONAL,places/ChIJa_qMl7NR0xQRbpyDCHMuMwA/photos/AU_ZVEHYQv_5vBt1OHpdeGsodTpLe4ma6gDqsi9Mpa_3lquDfe6xbHzieE0e9B89fwhsv6TC9dnNK_X8wqODtVMjrAcupAzbknjaEeGPtp7rLqn_uPCpf-DrSVthuAWpjyE48gsNdExry-dTBat4RT0wEXmw_zMVp8RhBi31eLJJpsOyxpgw20-tpzoCVQ-lEleR5d2q1oEgGsXbXIgTZkCADlBII1mT4tOKFVI4S-XPCnhBAQ04IHnyTBjpbdkmGkQpAk2NymJNKbZxWBkUQnzZxaLIEHGvpTOxSeCL8L81t0ShmgW-GWSXsQ0xFk8nlEclEIXGPSlRZJ7x5GebCerbVVYMOR8GWivi6tB-aUlki7kpdjpkLR3OdyATFtW9FHphbNuMDYHwV7IxdzSFGXsB4dDxyN7OysaamzCMo42nlUev5jWUFRjHmB6hujylvQ,mixed_nearby_27,unassigned,no
ChIJk8SvaWdB0xQRyILHRP94NX8,AKADİA İNCEK,"Kızılcaşar Mahallesi, İncek, 1180.Cadde No:11, 06830 Gölbaşı/Ankara, Türkiye",39.8068166,32.7139977,"[""general_contractor"", ""point_of_interest"", ""service"", ""establishment""]",3.7,295,,OPERATIONAL,places/ChIJk8SvaWdB0xQRyILHRP94NX8/photos/AU_ZVEH3vcI0g0pKPWUqJTCpATdV_ZviPhmTb21AXciYWSiXnuHT2sf_l18-GXmQO2dqYe0R0K2nS2pLmqL38uir1ditg-J8DuaG0R2HYEEI9ZNj7plumF4jzD5T642ne1vhvB9bc0KVmDolEqEmKAUYXgkRTbjjHNQ3VnuEa08kzgOEz4K8BW8vBKe-VfGlu80hl4bONJHRlsxKiNtVnHrHi10uHzxsRYrD9g0EyY3o3gjl6rpO2y3rz9H3Kwo6i8E7L3Vn6aIw4dixoGTxxrbGw4FZTYC48Mxk_UuNxWCALL5pTg,mixed_nearby_42,unassigned,no
ChIJXQs7tZdF0xQR2mzMRfQFlFU,Coffee 1919 Birlik,"Birlik Mah. 451. Cad. No:13 BA-BB, Birlik, 06610 Çankaya/Ankara, Türkiye",39.8738959,32.8769658,"[""coffee_shop"", ""cafe"", ""food_store"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",4.2,292,,OPERATIONAL,places/ChIJXQs7tZdF0xQR2mzMRfQFlFU/photos/AU_ZVEEacJKo8kBFy6WfOUhPEz8gkl8RVnhcavQqwLiEmNX9hQciOtDstw_aufuNSGkg-8QaA2jl9VdDa3o2L3sWU51j6VpYYjgKwkLjFqNcRXPT6BXiB-eAGph8DKNxaWieH9riB0bxymLOURFyfyZA1HTWqKKaa7Bl00OTYnOSDkjchp3D33dMUF4cIvM3lS84p8EjupLR83ZygfaJL4gCITBnlPtD6LbrS14dgzCKXYLXKvAzy_Qw7IfcCdJpKcS7suZGq7_NDWQzz0GA6fTTRGRvTMNdIRJMDomZRPNJxVfQbw,mixed_nearby_11,unassigned,yes
ChIJsxOo3bVH0xQRUNK-3gqmZYQ,Gaziler Fizik Tedavi ve Rehabilitasyon Eğitim ve Araştırma Hastanesi,"Bilkent, Üniversiteler, 6002.Cadde No:3/1, 06800 Çankaya/Ankara, Türkiye",39.8923352,32.7546533,"[""hospital"", ""point_of_interest"", ""service"", ""health"", ""establishment""]",4.2,292,,OPERATIONAL,places/ChIJsxOo3bVH0xQRUNK-3gqmZYQ/photos/AU_ZVEFE_U86kSdltHKWfOhPgxSdBlwBAARwjoc0Cks72SVMLyPJk7BYBaMBgAtLxOi23C3lcKXB03_Mpb2W2OwNjeiqPCebJXlWbHsZzXpCA80ekr_8gxTahzzmIciL3c-U_7HcKptAHwcAyArEtGKpmUB_FPFN35_GV_xf4EtBuTJv91wgvT2GBsw9tVqLVs5RVLYELzk6xdf2QeKmcvkAfwFv2Qq5fxX6PloA5EpgpXcVbjgV0eH4Ku5x8BZuqAl_ox9tJBY18uLqvScMj07PK-DlJ455OtuYn8TPgfleNrENEUuXdINE0qXXPMcWTgZVADRqJHDG_R0rBIHEp8mNm5usj_0otyqjOa-5pPU1Y-vz6sfUnGWLP6qvSHjap4dNCMgSt2mfJ_7ViJ73x3p43EP0Nya-Q2GNCGoe09KDfFECkzk,mixed_nearby_13,unassigned,no
ChIJKcw6ptcv0xQR8IAwvc2V9Ao,Yenikent İlksen Housing,"29 Ekim, 814. Cd, 06946 Sincan/Ankara, Türkiye",40.015192,32.534673999999995,"[""association_or_organization"", ""point_of_interest"", ""service"", ""establishment""]",3.8,292,,OPERATIONAL,places/ChIJKcw6ptcv0xQR8IAwvc2V9Ao/photos/AU_ZVEGmU19cma1Z65XtdJ6PTHsKQBLHGLP2yaJItLkRk0XiFPB5Uwr9dcqSEBHSj2BAumire8m0SbjgRWmseSVdtNfxC6d_uLigVu88OCh7aAMnG1DPbyBtNrFNIl5gGVBRnepkZI64uuMrR-_WiNBVRojZVY16dJ0tK6dmJLrTlJj17GtOcvoZwiiX0j4cGPPwB2657N62TkxK3QtADRNrhQk2M1jnR3oKylLJ6AquSxgxRCjRcmpaPlYCv60O-fFLbujP7pLsvle6gasu59jhH0Tbtc2DGBfd1BfLjy3h-QJ3baxjmUCGj8JqYISnHQK4VRvtKefejaPZy2RMfHuYoBRMDWryk6GNUTPjO11SSsnJu4ApYNEcltwt_i6BhHiF1L_9CkCdLDv6WV2AiUOtWNTO9dDzpnIUj-A-rstsZDUYv_S_,mixed_nearby_99,unassigned,no
ChIJESDHJ31B0xQR-iCsem89MJg,Köpek Koleji,"Kırşehir Bala Kavşağı, Haymana Sapağı, Oğulbey, Oğulbey Serpmeleri No:342, 06830 Gölbaşı/Ankara, Türkiye",39.6836406,32.8038557,"[""pet_care"", ""point_of_interest"", ""service"", ""establishment""]",4.8,291,,OPERATIONAL,places/ChIJESDHJ31B0xQR-iCsem89MJg/photos/AU_ZVEGV693YsqFo9qAK-Lxocp1f4Bb1SJR-nkPbx4nXw1DK-vJz1dzVOPJk2cpJdNV4n8cnL13rlZMmiUKGQXuJXOhM12Bk40nYZCQTBYaxWrPAazNtfqyoPoHfcuhI91Xm1R_a63nqVvs6hhhlIYiRmFAGycQnO0COATCd-t50SZy_rOyvnME6MfeWSUhwUp_l94DCJbWP81dmFx-_H9dfqx8qlMcX5L-QtTSVXJIR5HK4r3AncpNVe1QSpfYouubXpSI7-owfdM-aJ0iIRUCzDAIKLf27tDzkZ86DyyYgVHlo1lKRO1E9Uw-rwFcVQ8pqdn8CLSXib1RlnvUx3kIFlm3aGCHn8O2xrnP8xvRPX8RZYHg7eqbSCc-JODChycLHzuL9j0jXGkvVE6lbRz3zqkwRG47yGI433bqMGTAyNj2vXw,mixed_nearby_92,unassigned,no
ChIJl0uADag20xQRBlC90VPQgUk,Dempa Sanayi Sitesi,"Susuz, 06105 Yenimahalle/Ankara, Türkiye",40.0259627,32.6383368,"[""point_of_interest"", ""service"", ""establishment""]",4.1,288,,OPERATIONAL,places/ChIJl0uADag20xQRBlC90VPQgUk/photos/AU_ZVEEfVvUxqJR_YBW-K4IjnaljtXdUEEuiaww_sDtXgtXfcljtFzrTGuPzGy7HNVkXzok0BoXkhI07sZ209SdUAMYQSrK19eEvsUmjMo6K3EaOb_vE_7KvGOJmRT15ztMXO6N44znhfAGxD3RuZOHYuE5xerH3NLAAOAp1n8qafXvmPTdVq5VGdNUa0_S_7BKk9X17xm3-z-PUf5ZiV_2gUx96zslDWLJY4IqnUID68QMIV-LZzHYu0UY8CArs44gaBY_Mb8dZvIMHnHX9DNYcURxpbjFg5pmvURLQt0f1xZknkBFHa6LxdHbL4KC4mBpAGBqA3n2oDL8a--8-1pS5SRaAphY3WNJzYhRFf2OCK1kKEDJmIhcEKd3DdVLdWa8K0zafj_p5R_fn6u_Xcewwjp_y5e9RlGfnL8E8XROBLCMwzy4,mixed_nearby_44,unassigned,no
ChIJXRo26tw70xQRkH6HlGgL7zY,Batı Adliyesi,"Yeşilova, Ankara Batı Adalet Sarayı, Oğuzlar, Oğuzlar, Prof. Dr. Necmettin Erbakan Cd, 06796 Etimesgut/Ankara, Türkiye",39.9470465,32.6053341,"[""courthouse"", ""government_office"", ""point_of_interest"", ""service"", ""establishment""]",4,285,,OPERATIONAL,places/ChIJXRo26tw70xQRkH6HlGgL7zY/photos/AU_ZVEGAz9mlNqTMnuxRxbzSkIjQWsiZ89ytYF9udPBfjVdKJbAvjzRhpDI5Yli7MCGOAPgqSVieHweSYf6slKFo5xamxrqIAGWA1ZnzwoH_bUOik7GNd3v012RAoHw0GcSpMPVjV8DSsydTi6KmjsB0A26DTK9_YPBuZ6gMuKWCtJpvg0XM0nJ1P5DpfGFXI-P8B2oGAgs_4tvxlVTgYAlXUuAwrBrOxSeTUX4rCTDWdoLFGsVmebQFnbh2S3edXO2BDUonOdpCB04Px9jXLG7clMDK7j-AhlTJNduK6k2ivzNwiQUbleVcBTlhndQ0PnxrPD_GRbXdI7mTlLSD0iGnasz37uiBIKe-Xa-0XYcjePS2irWr0WyEXOtXa2Hv1YYcXvbvVIGXWXlJJlZQTOqwHYMQCYW8V2R3ltyWvXGCt_pS2eFUQp_sUPpxoVvkKuWc,mixed_nearby_73,unassigned,no
ChIJ4U107TBB0xQRykkrPA-EbnM,Mogan Mesleki ve Teknik Anadolu Lisesi Uygulama Oteli,"Karşıyaka, 629. Sk No:2, 06830 Gölbaşı/Ankara, Türkiye",39.777326699999996,32.783428799999996,"[""educational_institution"", ""point_of_interest"", ""establishment""]",4.5,279,,OPERATIONAL,places/ChIJ4U107TBB0xQRykkrPA-EbnM/photos/AU_ZVEFqfbw1l16sllXFnGy1oxpPHGhLriDv_O9zkPoCYezOIIe3mHJI3uGI3sEApBoZq7CRH2zMMoPXm6m3QDzR0o3l1_u5YXpVuHKz649Y-ZLpPEQi__DM11QaC_tSWHqWpQ5Rvti6xJ0sk-5whPEMl80GC7FQmmoWJzF1cTYm18ncTydwdw_wu_PhcEUbgpr4PE0J64c10_iZujvmKDQwRxvDGDBWRzFYCIqOPefRx5xYvWnCScRxiIKV4PaTG6Y5k1Kk511HiOWorSQWZ50aNdt9q7L3i-oOUeb0CxtkzWLyZw,mixed_nearby_63,unassigned,no
ChIJBWwyNaNA0xQRx-93UGky6Gs,DURU Beytepe,"Ahlatlıbel, 1746. Sk. No:2A, 06800 Çankaya/Ankara, Türkiye",39.8368111,32.7297404,"[""service"", ""point_of_interest"", ""establishment""]",4.4,278,,OPERATIONAL,places/ChIJBWwyNaNA0xQRx-93UGky6Gs/photos/AU_ZVEGhsafV-8OAR4w03gFQaGXOtdOMBqKE-oe274Rgsj_ODwolGjtS4akjQt3MSFjkaU9Z8zCZwfC3jHL0p0ofvCrsN67_M4mxA3TmylxWiZ-rZEgPKz6y479f5aw4RgcXqI7T4HVJp8RPO1LBS5reBuyBUHcHv86VlCFvuLEMuATbfd7jZaLZEhkTjp55wXG0SAxvmLvB3YgKS2m4higPqHD7B1mLeqTtyJisc3smm7GenayJugbmE0DFOEoibAAhp8CaTvyCuvqxSHVQNf8S_giFvldhvD4Zees5WQuvWusEQc7YCvL-Jqm_y6cgfrW-YFd3iaqCYwBNhOa6MLbbOKlyJZglxrcik4e11iQT-dIpEW6rD4haawkVStO1QPTuDPz0XJ9apEHuIW9fFuFsuGZY2YwS5oi8IXBL62XDBU1jCUc,mixed_nearby_34,unassigned,no
